Dec 14,9197.5,05:32:30.7,+05:23.2,17 27 06.49,-23 13 17.7,0.984369,1949.7,157.2,-0.8,10.5
Dec 15,9198.5,05:36:27.3,+04:54.3,17 31 31.94,-23 16 32.3,0.984269,1949.9,144.1,-0.9,10.0
Dec 16,9199.5,05:40:23.8,+04:25.1,17 35 57.65,-23 19 19.0,0.984173,1950.1,130.9,-1.1,9.6
Dec 17,9200.5,05:44:20.4,+03:55.8,17 40 23.56,-23 21 37.8,0.984080,1950.3,117.7,-1.2,9.1
Dec 18,9201.5,05:48:16.9,+03:26.3,17 44 49.65,-23 23 28.4,0.983991,1950.5,104.6,-1.3,8.6
Dec 19,9202.5,05:52:13.5,+02:56.6,17 49 15.87,-23 24 50.9,0.983905,1950.7,91.4,-1.4,8.2
Dec 20,9203.5,05:56:10.0,+02:26.8,17 53 42.19,-23 25 45.2,0.983824,1950.8,78.2,-1.6,7.7
Dec 21,9204.5,06:00:06.6,+01:57.0,17 58 08.57,-23 26 11.2,0.983747,1951.0,65.0,-1.7,7.2
Dec 22,9205.5,06:04:03.1,+01:27.2,18 02 34.98,-23 26 08.9,0.983675,1951.1,51.9,-1.8,6.8
Dec 23,9206.5,06:07:59.7,+00:57.3,18 07 01.38,-23 25 38.3,0.983608,1951.2,38.7,-1.9,6.3
Dec 24,9207.5,06:11:56.2,+00:27.5,18 11 27.75,-23 24 39.4,0.983546,1951.4,25.5,-2.1,5.8
Dec 25,9208.5,06:15:52.8,-00:02.3,18 15 54.05,-23 23 12.3,0.983490,1951.5,12.3,-2.2,5.3
Dec 26,9209.5,06:19:49.4,-00:31.9,18 20 20.25,-23 21 17.0,0.983439,1951.6,359.2,-2.3,4.9
Dec 27,9210.5,06:23:45.9,-01:01.4,18 24 46.32,-23 18 53.5,0.983395,1951.7,346.0,-2.4,4.4
Dec 28,9211.5,06:27:42.5,-01:30.8,18 29 12.22,-23 16 01.9,0.983356,1951.7,332.8,-2.6,3.9
Dec 29,9212.5,06:31:39.0,-01:59.9,18 33 37.93,-23 12 42.4,0.983324,1951.8,319.7,-2.7,3.4
Dec 30,9213.5,06:35:35.6,-02:28.8,18 38 03.42,-23 08 55.1,0.983298,1951.9,306.5,-2.8,2.9
Dec 31,9214.5,06:39:32.1,-02:57.5,18 42 28.65,-23 04 40.0,0.983278,1951.9,293.3,-2.9,2.4
